date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
05/11/2018 11:45,73.80,44.17,0.00,85.81,100.00,Weekday,Monday,Maximum_Load
22/01/2018 16:30,64.94,21.82,0.00,94.79,100.00,Weekday,Monday,Medium_Load
15/03/2018 21:00,34.09,3.53,5.54,99.47,98.71,Weekday,Thursday,Medium_Load
09/02/2018 02:30,5.90,5.54,0.00,72.90,100.00,Weekday,Friday,Light_Load
18/10/2018 05:00,3.42,5.83,0.00,50.60,100.00,Weekday,Thursday,Light_Load
13/09/2018 18:15,41.22,26.71,0.00,83.92,100.00,Weekday,Thursday,Medium_Load
27/02/2018 00:00,5.94,5.47,0.00,73.56,100.00,Weekday,Tuesday,Light_Load
28/01/2018 08:45,12.06,8.42,0.22,81.99,99.98,Weekend,Sunday,Light_Load
12/08/2018 12:45,3.06,0.00,14.47,100.00,20.69,Weekend,Sunday,Light_Load
18/07/2018 10:15,44.75,27.14,0.00,85.50,100.00,Weekday,Wednesday,Maximum_Load
29/12/2018 01:15,3.82,3.24,0.04,76.26,99.99,Weekend,Saturday,Light_Load
12/07/2018 20:15,48.89,13.93,0.00,96.17,100.00,Weekday,Thursday,Medium_Load
19/11/2018 12:45,6.05,0.00,20.95,100.00,27.74,Weekday,Monday,Medium_Load
20/01/2018 07:00,91.66,43.81,0.00,90.22,100.00,Weekend,Saturday,Light_Load
12/02/2018 02:15,3.67,3.38,0.00,73.56,100.00,Weekday,Monday,Light_Load
10/05/2018 22:00,4.10,0.00,21.10,100.00,19.07,Weekday,Thursday,Medium_Load
14/06/2018 03:15,3.42,4.57,0.00,59.92,100.00,Weekday,Thursday,Light_Load
12/04/2018 19:00,37.58,1.84,0.43,99.88,99.99,Weekday,Thursday,Medium_Load
24/01/2018 23:00,36.94,25.99,0.00,81.79,100.00,Weekday,Wednesday,Maximum_Load
31/12/2018 20:45,3.42,0.00,13.39,100.00,24.75,Weekday,Monday,Light_Load
11/11/2018 10:00,3.20,0.00,14.08,100.00,22.16,Weekend,Sunday,Light_Load
19/02/2018 17:45,44.78,2.20,1.76,99.88,99.92,Weekday,Monday,Maximum_Load
14/08/2018 20:30,81.61,28.26,0.00,94.49,100.00,Weekday,Tuesday,Medium_Load
05/05/2018 15:00,3.20,0.00,17.24,100.00,18.25,Weekend,Saturday,Light_Load
14/03/2018 10:00,73.08,33.23,0.00,91.03,100.00,Weekday,Wednesday,Medium_Load
12/09/2018 08:45,87.91,63.50,0.00,81.06,100.00,Weekday,Wednesday,Light_Load
10/09/2018 11:15,51.08,21.89,0.00,91.92,100.00,Weekday,Monday,Maximum_Load
04/11/2018 10:15,60.05,14.22,0.00,97.31,100.00,Weekend,Sunday,Maximum_Load
01/11/2018 13:45,120.17,64.76,0.00,88.03,100.00,Weekday,Thursday,Medium_Load
18/01/2018 13:15,100.12,38.38,0.00,93.37,100.00,Weekday,Thursday,Medium_Load
24/11/2018 20:30,3.06,0.00,13.97,100.00,21.40,Weekend,Saturday,Light_Load
02/02/2018 09:15,56.66,12.28,0.00,97.73,100.00,Weekday,Friday,Medium_Load
28/09/2018 15:15,38.52,17.39,0.00,91.14,100.00,Weekday,Friday,Maximum_Load
25/09/2018 08:00,2.63,6.16,0.00,39.27,100.00,Weekday,Tuesday,Light_Load
13/05/2018 15:15,3.13,0.00,16.96,100.00,18.15,Weekend,Sunday,Light_Load
13/12/2018 22:45,5.36,3.17,0.00,86.07,100.00,Weekday,Thursday,Maximum_Load
01/09/2018 02:45,3.02,5.47,0.00,48.33,100.00,Weekend,Saturday,Light_Load
24/04/2018 21:30,5.26,0.00,26.53,100.00,19.45,Weekday,Tuesday,Medium_Load
18/09/2018 16:30,55.40,31.36,0.00,87.02,100.00,Weekday,Tuesday,Maximum_Load
13/01/2018 19:00,4.97,0.00,26.82,100.00,18.22,Weekend,Saturday,Maximum_Load
16/07/2018 12:45,5.36,0.00,10.15,100.00,46.70,Weekday,Monday,Medium_Load
12/07/2018 15:30,54.54,19.55,0.00,94.14,100.00,Weekday,Thursday,Maximum_Load
26/01/2018 23:15,65.66,36.61,0.00,87.34,100.00,Weekday,Friday,Light_Load
09/01/2018 01:15,4.68,4.32,0.00,73.48,100.00,Weekday,Tuesday,Light_Load
27/08/2018 00:45,3.02,5.18,0.00,50.37,100.00,Weekday,Monday,Light_Load
27/12/2018 20:30,40.93,3.46,0.54,99.64,99.99,Weekday,Thursday,Medium_Load
14/11/2018 21:45,4.97,0.00,19.04,100.00,25.26,Weekday,Wednesday,Medium_Load
05/10/2018 08:45,50.87,40.39,0.00,78.32,100.00,Weekday,Friday,Light_Load
21/09/2018 10:15,54.90,29.02,0.00,88.41,100.00,Weekday,Friday,Maximum_Load
28/05/2018 04:30,2.92,5.22,0.00,48.82,100.00,Weekday,Monday,Light_Load
12/04/2018 11:00,40.46,8.93,0.00,97.65,100.00,Weekday,Thursday,Maximum_Load
03/06/2018 11:00,2.95,0.00,16.99,100.00,17.11,Weekend,Sunday,Light_Load
05/10/2018 16:45,46.04,19.98,0.00,91.73,100.00,Weekday,Friday,Maximum_Load
20/11/2018 16:45,45.47,9.07,0.00,98.07,100.00,Weekday,Tuesday,Medium_Load
06/11/2018 10:15,63.32,32.11,0.00,89.19,100.00,Weekday,Tuesday,Maximum_Load
08/12/2018 15:15,43.67,9.00,0.00,97.94,100.00,Weekend,Saturday,Medium_Load
25/11/2018 21:30,2.95,0.00,14.54,100.00,19.88,Weekend,Sunday,Light_Load
19/04/2018 00:45,3.02,3.67,0.00,63.54,100.00,Weekday,Thursday,Light_Load
07/07/2018 15:45,98.71,31.07,0.00,95.39,100.00,Weekend,Saturday,Maximum_Load
19/01/2018 11:00,118.69,45.83,0.00,93.29,100.00,Weekday,Friday,Maximum_Load
31/10/2018 06:45,2.84,3.78,0.00,60.07,100.00,Weekday,Wednesday,Light_Load
13/01/2018 07:00,4.72,4.25,0.00,74.31,100.00,Weekend,Saturday,Light_Load
09/11/2018 16:45,59.72,35.64,0.00,85.87,100.00,Weekday,Friday,Medium_Load
17/02/2018 11:15,4.07,0.00,7.85,100.00,46.03,Weekend,Saturday,Light_Load
23/07/2018 06:45,2.77,4.64,0.00,51.26,100.00,Weekday,Monday,Light_Load
26/07/2018 07:15,3.24,3.96,0.00,63.32,100.00,Weekday,Thursday,Light_Load
26/06/2018 10:30,42.12,12.02,0.00,96.16,100.00,Weekday,Tuesday,Maximum_Load
17/06/2018 20:30,2.95,0.00,17.28,100.00,16.83,Weekend,Sunday,Light_Load
03/10/2018 01:15,3.42,7.49,0.00,41.54,100.00,Weekday,Wednesday,Light_Load
20/02/2018 06:30,4.72,5.58,0.00,64.58,100.00,Weekday,Tuesday,Light_Load
20/12/2018 06:00,3.92,2.59,0.07,83.43,99.98,Weekday,Thursday,Light_Load
10/02/2018 03:15,6.48,5.40,0.00,76.82,100.00,Weekend,Saturday,Light_Load
02/05/2018 06:45,2.95,4.64,0.00,53.65,100.00,Weekday,Wednesday,Light_Load
24/04/2018 08:45,55.15,51.30,0.00,73.22,100.00,Weekday,Tuesday,Light_Load
07/05/2018 15:30,119.34,50.40,0.00,92.12,100.00,Weekday,Monday,Maximum_Load
08/05/2018 09:15,110.56,58.25,0.00,88.47,100.00,Weekday,Tuesday,Medium_Load
11/05/2018 18:45,34.27,7.34,0.29,97.78,100.00,Weekday,Friday,Medium_Load
14/10/2018 00:00,2.77,4.97,0.00,48.68,100.00,Weekend,Sunday,Light_Load
08/04/2018 10:30,67.72,11.66,1.55,98.55,99.97,Weekend,Sunday,Maximum_Load
30/07/2018 12:45,6.01,0.00,24.88,100.00,23.48,Weekday,Monday,Medium_Load
27/01/2018 11:15,31.90,6.73,0.83,97.85,99.97,Weekend,Saturday,Maximum_Load
20/03/2018 07:15,3.06,3.56,0.00,65.18,100.00,Weekday,Tuesday,Light_Load
31/01/2018 22:30,80.50,44.96,0.00,87.31,100.00,Weekday,Wednesday,Maximum_Load
01/08/2018 19:45,2.74,0.00,17.21,100.00,15.72,Weekday,Wednesday,Light_Load
01/03/2018 10:30,77.40,21.31,0.00,96.41,100.00,Weekday,Thursday,Maximum_Load
07/03/2018 22:15,5.08,1.55,15.37,95.65,31.38,Weekday,Wednesday,Medium_Load
10/03/2018 13:15,10.62,0.00,21.60,100.00,44.12,Weekend,Saturday,Maximum_Load
06/06/2018 20:15,3.78,0.00,20.48,100.00,18.15,Weekday,Wednesday,Medium_Load
06/04/2018 03:15,3.28,5.44,0.00,51.63,100.00,Weekday,Friday,Light_Load
25/12/2018 07:30,3.85,3.38,0.04,75.15,99.99,Weekday,Tuesday,Light_Load
01/11/2018 00:15,3.89,5.51,0.00,57.67,100.00,Weekday,Thursday,Light_Load
30/11/2018 04:15,3.42,3.67,0.00,68.17,100.00,Weekday,Friday,Light_Load
14/06/2018 19:15,62.89,37.22,0.00,86.06,100.00,Weekday,Thursday,Medium_Load
22/03/2018 22:15,6.91,2.34,13.93,94.72,44.44,Weekday,Thursday,Medium_Load
10/12/2018 15:30,66.71,33.01,0.00,89.63,100.00,Weekday,Monday,Medium_Load
14/05/2018 04:00,2.99,4.64,0.00,54.17,100.00,Weekday,Monday,Light_Load
16/07/2018 14:45,57.60,28.48,0.00,89.64,100.00,Weekday,Monday,Maximum_Load
06/10/2018 21:45,3.56,0.00,17.78,100.00,19.63,Weekend,Saturday,Medium_Load
05/03/2018 16:15,74.27,32.62,0.00,91.56,100.00,Weekday,Monday,Maximum_Load
10/09/2018 19:45,3.53,0.00,17.82,100.00,19.43,Weekday,Monday,Medium_Load
25/02/2018 20:15,4.21,0.00,18.83,100.00,21.82,Weekend,Sunday,Light_Load
21/07/2018 04:15,3.24,5.36,0.00,51.73,100.00,Weekend,Saturday,Light_Load
09/03/2018 16:15,54.40,14.94,0.00,96.43,100.00,Weekday,Friday,Maximum_Load
11/08/2018 00:45,2.74,5.29,0.00,45.99,100.00,Weekend,Saturday,Light_Load
14/03/2018 03:45,3.28,4.93,0.00,55.39,100.00,Weekday,Wednesday,Light_Load
11/12/2018 07:30,4.07,3.78,0.00,73.27,100.00,Weekday,Tuesday,Light_Load
10/07/2018 03:30,2.95,4.90,0.00,51.58,100.00,Weekday,Tuesday,Light_Load
30/03/2018 01:30,3.53,4.43,0.00,62.32,100.00,Weekday,Friday,Light_Load
16/12/2018 12:45,5.44,0.00,20.27,100.00,25.92,Weekend,Sunday,Medium_Load
29/05/2018 19:45,37.51,3.92,0.25,99.46,100.00,Weekday,Tuesday,Medium_Load
15/09/2018 13:00,3.31,0.00,13.39,100.00,24.00,Weekend,Saturday,Medium_Load
17/11/2018 13:00,4.79,0.00,16.16,100.00,28.42,Weekend,Saturday,Medium_Load
20/12/2018 16:15,60.08,26.57,0.00,91.46,100.00,Weekday,Thursday,Medium_Load
05/10/2018 01:00,3.42,6.12,0.00,48.78,100.00,Weekday,Friday,Light_Load
24/11/2018 20:15,3.10,0.00,13.97,100.00,21.66,Weekend,Saturday,Light_Load
28/11/2018 14:15,84.46,50.65,0.00,85.76,100.00,Weekday,Wednesday,Medium_Load
07/04/2018 04:30,3.24,5.22,0.00,52.74,100.00,Weekend,Saturday,Light_Load
12/04/2018 06:45,3.67,5.26,0.00,57.22,100.00,Weekday,Thursday,Light_Load
16/11/2018 04:00,3.13,5.22,0.00,51.43,100.00,Weekday,Friday,Light_Load
22/11/2018 04:00,3.20,3.10,0.00,71.82,100.00,Weekday,Thursday,Light_Load
03/01/2018 06:30,4.57,4.36,0.00,72.35,100.00,Weekday,Wednesday,Light_Load
22/09/2018 08:45,3.31,3.17,1.69,72.22,89.06,Weekend,Saturday,Light_Load
11/04/2018 19:15,77.87,21.82,0.00,96.29,100.00,Weekday,Wednesday,Medium_Load
16/02/2018 01:30,3.10,3.28,0.00,68.69,100.00,Weekday,Friday,Light_Load
04/06/2018 12:30,5.00,0.00,23.22,100.00,21.05,Weekday,Monday,Medium_Load
25/03/2018 01:45,3.06,3.53,0.00,65.50,100.00,Weekend,Sunday,Light_Load
26/09/2018 20:00,2.74,0.00,11.70,100.00,22.80,Weekday,Wednesday,Light_Load
04/03/2018 09:00,3.28,0.00,13.07,100.00,24.34,Weekend,Sunday,Light_Load
14/06/2018 03:30,2.99,4.25,0.00,57.54,100.00,Weekday,Thursday,Light_Load
05/08/2018 00:15,3.10,4.68,0.00,55.22,100.00,Weekend,Sunday,Light_Load
21/11/2018 10:30,69.08,31.39,0.00,91.04,100.00,Weekday,Wednesday,Maximum_Load
21/04/2018 20:30,3.96,0.00,25.85,100.00,15.14,Weekend,Saturday,Medium_Load
28/11/2018 07:45,24.62,15.01,0.00,85.38,100.00,Weekday,Wednesday,Light_Load
06/12/2018 11:00,62.78,30.20,0.00,90.12,100.00,Weekday,Thursday,Maximum_Load
16/04/2018 18:45,40.10,5.87,0.68,98.95,99.99,Weekday,Monday,Medium_Load
04/06/2018 10:30,90.25,44.78,0.00,89.58,100.00,Weekday,Monday,Maximum_Load
29/03/2018 22:15,3.82,1.84,14.80,90.09,24.99,Weekday,Thursday,Medium_Load
13/03/2018 15:15,48.38,20.09,0.00,92.35,100.00,Weekday,Tuesday,Maximum_Load
22/10/2018 16:15,52.38,25.99,0.00,89.58,100.00,Weekday,Monday,Maximum_Load
16/03/2018 22:30,3.74,4.54,0.00,63.58,100.00,Weekday,Friday,Medium_Load
03/06/2018 19:45,2.92,0.00,17.42,100.00,16.53,Weekend,Sunday,Light_Load
08/03/2018 13:15,59.36,19.94,2.88,94.79,99.88,Weekday,Thursday,Maximum_Load
12/12/2018 00:00,4.21,2.84,0.40,82.90,99.55,Weekday,Wednesday,Light_Load
20/12/2018 10:30,68.72,32.33,0.00,90.49,100.00,Weekday,Thursday,Maximum_Load
28/04/2018 01:00,3.17,2.77,0.00,75.30,100.00,Weekend,Saturday,Light_Load
18/07/2018 13:15,44.89,28.30,0.00,84.59,100.00,Weekday,Wednesday,Maximum_Load
30/03/2018 14:15,60.34,25.74,0.00,91.98,100.00,Weekday,Friday,Maximum_Load
25/11/2018 20:45,3.60,0.00,21.17,100.00,16.76,Weekend,Sunday,Light_Load
09/04/2018 15:30,81.07,39.06,0.00,90.09,100.00,Weekday,Monday,Maximum_Load
27/03/2018 11:45,46.37,35.50,0.00,79.40,100.00,Weekday,Tuesday,Maximum_Load
14/07/2018 00:00,2.77,0.00,5.22,100.00,46.87,Weekend,Saturday,Light_Load
17/11/2018 06:15,3.20,4.21,0.00,60.51,100.00,Weekend,Saturday,Light_Load
27/04/2018 07:30,3.31,3.42,0.00,69.55,100.00,Weekday,Friday,Light_Load
13/12/2018 19:00,80.46,31.10,0.00,93.27,100.00,Weekday,Thursday,Maximum_Load
24/05/2018 04:30,2.95,4.64,0.00,53.65,100.00,Weekday,Thursday,Light_Load
18/06/2018 17:15,43.74,13.61,0.00,95.48,100.00,Weekday,Monday,Medium_Load
21/12/2018 19:15,5.54,0.00,21.10,100.00,25.40,Weekday,Friday,Maximum_Load
15/07/2018 16:15,97.85,31.68,0.00,95.14,100.00,Weekend,Sunday,Maximum_Load
21/02/2018 01:15,37.33,23.44,0.00,84.69,100.00,Weekday,Wednesday,Light_Load
13/02/2018 23:15,36.40,26.06,0.00,81.31,100.00,Weekday,Tuesday,Light_Load
25/10/2018 22:30,3.64,6.30,0.00,50.03,100.00,Weekday,Thursday,Medium_Load
12/11/2018 06:45,2.59,3.02,0.00,65.10,100.00,Weekday,Monday,Light_Load
30/01/2018 22:45,90.79,46.73,0.00,88.91,100.00,Weekday,Tuesday,Maximum_Load
25/12/2018 03:30,3.20,2.30,0.07,81.20,99.98,Weekday,Tuesday,Light_Load
13/03/2018 13:00,6.62,0.00,25.06,100.00,25.54,Weekday,Tuesday,Medium_Load
01/12/2018 13:45,26.86,0.07,7.31,100.00,96.49,Weekend,Saturday,Medium_Load
03/08/2018 08:00,3.24,6.80,0.00,43.01,100.00,Weekday,Friday,Light_Load
06/01/2018 17:30,3.38,0.00,18.00,100.00,18.46,Weekend,Saturday,Light_Load
07/11/2018 21:15,5.26,0.00,16.78,100.00,29.91,Weekday,Wednesday,Medium_Load
30/12/2018 18:15,3.89,0.00,10.76,100.00,34.00,Weekend,Sunday,Light_Load
30/07/2018 14:15,48.64,27.83,0.00,86.80,100.00,Weekday,Monday,Maximum_Load
27/08/2018 23:30,2.66,4.14,0.00,54.06,100.00,Weekday,Monday,Light_Load
21/07/2018 12:00,10.87,9.90,0.00,73.93,100.00,Weekend,Saturday,Maximum_Load
08/05/2018 23:15,3.71,3.49,0.00,72.84,100.00,Weekday,Tuesday,Light_Load
31/05/2018 04:30,3.02,5.22,0.00,50.08,100.00,Weekday,Thursday,Light_Load
10/08/2018 06:15,2.52,4.10,0.00,52.36,100.00,Weekday,Friday,Light_Load
29/08/2018 17:15,53.64,29.84,0.00,87.39,100.00,Weekday,Wednesday,Medium_Load
28/06/2018 15:30,47.84,20.66,0.00,91.80,100.00,Weekday,Thursday,Maximum_Load
20/11/2018 01:15,3.64,3.42,0.00,72.88,100.00,Weekday,Tuesday,Light_Load
05/08/2018 19:30,3.10,0.00,16.34,100.00,18.64,Weekend,Sunday,Light_Load
09/12/2018 09:45,3.31,0.00,14.15,100.00,22.78,Weekend,Sunday,Light_Load
04/09/2018 05:30,2.59,4.86,0.00,47.03,100.00,Weekday,Tuesday,Light_Load
21/06/2018 09:00,58.39,36.61,0.00,84.72,100.00,Weekday,Thursday,Light_Load
09/10/2018 06:00,2.56,4.64,0.00,48.31,100.00,Weekday,Tuesday,Light_Load
03/12/2018 07:45,5.98,2.84,0.04,90.33,100.00,Weekday,Monday,Light_Load
01/04/2018 08:15,2.70,3.64,0.00,59.58,100.00,Weekend,Sunday,Light_Load
15/11/2018 09:45,113.15,54.97,0.00,89.95,100.00,Weekday,Thursday,Medium_Load
13/03/2018 02:15,4.54,6.80,0.00,55.53,100.00,Weekday,Tuesday,Light_Load
04/01/2018 14:30,121.93,43.56,0.00,94.17,100.00,Weekday,Thursday,Medium_Load
02/08/2018 18:45,2.92,0.00,10.76,100.00,26.19,Weekday,Thursday,Light_Load
09/07/2018 20:00,48.10,14.62,0.00,95.68,100.00,Weekday,Monday,Medium_Load
02/05/2018 21:00,20.74,0.04,14.90,100.00,81.21,Weekday,Wednesday,Medium_Load
03/03/2018 17:30,5.54,0.00,26.39,100.00,20.54,Weekend,Saturday,Medium_Load
07/08/2018 11:15,96.23,53.03,0.00,87.58,100.00,Weekday,Tuesday,Maximum_Load
06/12/2018 20:30,38.84,8.75,0.00,97.56,100.00,Weekday,Thursday,Medium_Load
03/11/2018 20:15,3.74,0.00,18.50,100.00,19.82,Weekend,Saturday,Medium_Load
15/03/2018 18:15,58.50,42.80,0.47,80.71,100.00,Weekday,Thursday,Medium_Load
28/08/2018 05:30,2.52,4.28,0.00,50.74,100.00,Weekday,Tuesday,Light_Load
04/10/2018 16:45,75.20,51.84,0.00,82.33,100.00,Weekday,Thursday,Maximum_Load
28/10/2018 11:00,2.99,0.00,10.84,100.00,26.59,Weekend,Sunday,Light_Load
25/07/2018 12:30,5.44,0.00,23.69,100.00,22.38,Weekday,Wednesday,Medium_Load
17/12/2018 04:00,3.60,2.77,0.00,79.25,100.00,Weekday,Monday,Light_Load
31/03/2018 03:30,2.74,3.60,0.00,60.56,100.00,Weekend,Saturday,Light_Load
15/11/2018 03:15,3.56,5.15,0.00,56.86,100.00,Weekday,Thursday,Light_Load
08/09/2018 20:30,2.99,0.00,11.52,100.00,25.12,Weekend,Saturday,Medium_Load
10/09/2018 12:30,4.57,0.00,17.24,100.00,25.62,Weekday,Monday,Medium_Load
01/04/2018 06:00,2.77,3.64,0.00,60.56,100.00,Weekend,Sunday,Light_Load
21/11/2018 10:45,69.66,31.03,0.00,91.35,100.00,Weekday,Wednesday,Maximum_Load
10/04/2018 10:30,61.92,24.23,0.00,93.12,100.00,Weekday,Tuesday,Maximum_Load
22/10/2018 08:45,48.35,38.02,0.00,78.61,100.00,Weekday,Monday,Light_Load
02/04/2018 11:00,47.30,19.62,0.00,92.37,100.00,Weekday,Monday,Maximum_Load
11/11/2018 23:15,2.63,2.81,0.00,68.33,100.00,Weekend,Sunday,Light_Load
11/04/2018 20:30,71.50,17.64,0.04,97.09,100.00,Weekday,Wednesday,Medium_Load
16/12/2018 07:15,3.38,2.74,0.00,77.68,100.00,Weekend,Sunday,Light_Load
17/01/2018 08:45,62.75,49.18,0.00,78.71,100.00,Weekday,Wednesday,Light_Load
25/02/2018 06:45,4.46,5.22,0.00,64.96,100.00,Weekend,Sunday,Light_Load
01/06/2018 22:15,3.64,1.66,13.00,90.99,26.96,Weekday,Friday,Medium_Load
30/06/2018 04:45,2.84,4.68,0.00,51.88,100.00,Weekend,Saturday,Light_Load
25/11/2018 08:00,2.92,3.35,0.00,65.71,100.00,Weekend,Sunday,Light_Load
16/04/2018 02:00,3.10,3.78,0.00,63.41,100.00,Weekday,Monday,Light_Load
01/06/2018 20:15,3.60,0.00,25.16,100.00,14.16,Weekday,Friday,Medium_Load
02/01/2018 00:45,3.28,3.67,0.00,66.64,100.00,Weekday,Tuesday,Light_Load
29/07/2018 09:00,35.39,4.32,0.43,99.26,99.99,Weekend,Sunday,Light_Load
09/06/2018 02:30,2.92,5.47,0.00,47.09,100.00,Weekend,Saturday,Light_Load
28/05/2018 01:45,3.02,6.01,0.00,44.90,100.00,Weekday,Monday,Light_Load
15/03/2018 05:15,3.46,5.58,0.00,52.70,100.00,Weekday,Thursday,Light_Load
07/02/2018 10:15,69.34,27.04,0.00,93.17,100.00,Weekday,Wednesday,Maximum_Load
29/03/2018 01:30,3.71,4.39,0.00,64.55,100.00,Weekday,Thursday,Light_Load
25/09/2018 11:30,2.66,0.00,11.77,100.00,22.04,Weekday,Tuesday,Light_Load
01/02/2018 14:00,105.37,48.10,0.00,90.97,100.00,Weekday,Thursday,Medium_Load
25/06/2018 13:15,75.13,23.47,1.55,95.45,99.98,Weekday,Monday,Maximum_Load
27/06/2018 14:00,67.21,32.62,0.00,89.96,100.00,Weekday,Wednesday,Maximum_Load
16/12/2018 10:45,54.86,20.41,0.00,93.72,100.00,Weekend,Sunday,Maximum_Load
20/06/2018 22:15,3.67,0.94,13.32,96.87,26.56,Weekday,Wednesday,Medium_Load
30/07/2018 00:30,2.66,4.72,0.00,49.10,100.00,Weekday,Monday,Light_Load
17/12/2018 19:30,5.62,0.00,21.85,100.00,24.91,Weekday,Monday,Maximum_Load
03/04/2018 03:45,3.38,4.21,0.00,62.60,100.00,Weekday,Tuesday,Light_Load
17/05/2018 15:00,97.02,40.25,0.00,92.37,100.00,Weekday,Thursday,Maximum_Load
08/06/2018 22:45,3.46,4.93,0.00,57.45,100.00,Weekday,Friday,Medium_Load
25/05/2018 05:30,3.10,3.46,0.00,66.73,100.00,Weekday,Friday,Light_Load
29/08/2018 18:45,56.16,40.64,0.00,81.01,100.00,Weekday,Wednesday,Medium_Load
31/01/2018 04:15,5.87,5.44,0.00,73.35,100.00,Weekday,Wednesday,Light_Load
23/01/2018 21:00,42.44,2.63,3.35,99.81,99.69,Weekday,Tuesday,Medium_Load
30/11/2018 19:15,44.96,15.19,0.00,94.74,100.00,Weekday,Friday,Maximum_Load
23/12/2018 13:45,3.67,0.00,13.64,100.00,25.98,Weekend,Sunday,Light_Load
07/01/2018 12:15,3.53,0.00,13.21,100.00,25.82,Weekend,Sunday,Light_Load
28/02/2018 21:45,5.80,0.00,25.88,100.00,21.87,Weekday,Wednesday,Medium_Load
28/06/2018 02:45,3.31,4.10,0.00,62.82,100.00,Weekday,Thursday,Light_Load
09/02/2018 14:00,66.85,24.34,0.00,93.97,100.00,Weekday,Friday,Medium_Load
20/12/2018 23:00,5.04,2.63,0.00,88.66,100.00,Weekday,Thursday,Maximum_Load
26/05/2018 11:45,33.95,16.70,0.00,89.73,100.00,Weekend,Saturday,Maximum_Load
29/08/2018 07:30,3.24,4.90,0.00,55.16,100.00,Weekday,Wednesday,Light_Load
31/07/2018 10:30,63.86,21.60,0.00,94.73,100.00,Weekday,Tuesday,Maximum_Load
15/07/2018 02:30,2.88,0.00,4.50,100.00,53.91,Weekend,Sunday,Light_Load
21/09/2018 14:45,8.60,0.00,15.08,100.00,49.54,Weekday,Friday,Maximum_Load
30/01/2018 00:00,97.99,47.77,0.00,89.89,100.00,Weekday,Tuesday,Light_Load
31/05/2018 04:45,2.92,5.29,0.00,48.33,100.00,Weekday,Thursday,Light_Load
24/11/2018 07:45,3.53,3.20,0.00,74.09,100.00,Weekend,Saturday,Light_Load
11/10/2018 22:00,3.92,0.04,15.98,99.99,23.82,Weekday,Thursday,Medium_Load
31/03/2018 02:15,2.74,3.60,0.00,60.56,100.00,Weekend,Saturday,Light_Load
09/02/2018 10:30,57.28,13.28,0.00,97.42,100.00,Weekday,Friday,Maximum_Load
26/02/2018 02:15,3.85,3.49,0.00,74.09,100.00,Weekday,Monday,Light_Load
26/11/2018 13:15,56.52,25.31,7.20,91.27,99.20,Weekday,Monday,Medium_Load
09/01/2018 16:00,123.30,49.03,0.00,92.92,100.00,Weekday,Tuesday,Medium_Load
14/07/2018 18:30,2.99,0.00,5.15,100.00,50.21,Weekend,Saturday,Medium_Load
05/09/2018 19:00,45.90,21.96,0.00,90.21,100.00,Weekday,Wednesday,Medium_Load
25/08/2018 06:15,2.77,5.29,0.00,46.39,100.00,Weekend,Saturday,Light_Load
23/09/2018 22:30,2.63,5.76,0.00,41.53,100.00,Weekend,Sunday,Light_Load
07/07/2018 09:30,54.90,25.49,0.00,90.70,100.00,Weekend,Saturday,Medium_Load
28/11/2018 17:15,83.74,34.63,0.00,92.41,100.00,Weekday,Wednesday,Maximum_Load
28/07/2018 06:30,3.28,5.22,0.00,53.20,100.00,Weekend,Saturday,Light_Load
16/02/2018 11:30,3.31,0.00,4.75,100.00,57.17,Weekday,Friday,Light_Load
19/02/2018 12:00,58.28,30.28,0.04,88.74,100.00,Weekday,Monday,Maximum_Load
21/10/2018 02:30,2.74,4.36,0.00,53.21,100.00,Weekend,Sunday,Light_Load
14/10/2018 20:00,2.99,0.00,11.45,100.00,25.27,Weekend,Sunday,Light_Load
28/04/2018 09:30,69.30,4.28,0.90,99.81,99.99,Weekend,Saturday,Medium_Load
11/09/2018 07:45,2.99,4.93,0.00,51.86,100.00,Weekday,Tuesday,Light_Load
20/12/2018 07:15,3.96,2.70,0.36,82.62,99.59,Weekday,Thursday,Light_Load
28/11/2018 07:15,22.46,15.70,0.00,81.96,100.00,Weekday,Wednesday,Light_Load
19/12/2018 21:45,4.25,0.00,21.96,100.00,19.00,Weekday,Wednesday,Medium_Load
04/11/2018 23:15,2.92,4.18,0.00,57.27,100.00,Weekend,Sunday,Light_Load
26/08/2018 21:15,3.13,0.00,13.90,100.00,21.97,Weekend,Sunday,Medium_Load
16/02/2018 08:15,3.06,3.49,0.00,65.93,100.00,Weekday,Friday,Light_Load
02/04/2018 01:45,2.92,4.36,0.00,55.65,100.00,Weekday,Monday,Light_Load
21/12/2018 20:30,5.44,0.00,21.35,100.00,24.69,Weekday,Friday,Medium_Load
17/07/2018 20:15,37.48,5.00,0.00,99.12,100.00,Weekday,Tuesday,Medium_Load
24/02/2018 10:00,88.78,13.00,0.00,98.94,100.00,Weekend,Saturday,Medium_Load
13/02/2018 06:15,4.75,5.15,0.00,67.80,100.00,Weekday,Tuesday,Light_Load
02/06/2018 23:45,2.88,5.29,0.00,47.82,100.00,Weekend,Saturday,Light_Load
01/09/2018 15:30,26.17,0.58,1.94,99.98,99.73,Weekend,Saturday,Maximum_Load
11/07/2018 13:15,42.88,14.54,6.12,94.70,99.00,Weekday,Wednesday,Maximum_Load
