Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7/2/2008,4.114,0.470,238.750,17.600,0.000,2.000,0.000
23/11/2010,1.350,0.046,234.210,5.800,0.000,0.000,16.000
15/5/2007,1.114,0.062,238.870,4.600,0.000,0.000,0.000
27/2/2009,1.882,0.166,239.500,7.800,0.000,2.000,18.000
5/2/2007,0.998,0.000,238.930,4.200,0.000,0.000,0.000
1/9/2009,0.260,0.090,238.870,1.200,0.000,1.000,0.000
4/11/2008,0.732,0.272,241.090,3.200,0.000,2.000,0.000
19/4/2008,3.992,0.272,236.220,17.000,38.000,1.000,18.000
23/12/2009,1.506,0.180,248.510,6.000,0.000,1.000,19.000
25/10/2008,0.372,0.074,244.980,1.600,0.000,0.000,0.000
14/9/2008,0.354,0.186,239.040,1.600,0.000,0.000,1.000
28/6/2007,1.636,0.296,238.790,7.000,0.000,0.000,18.000
18/12/2008,0.330,0.058,245.150,1.400,0.000,0.000,0.000
21/4/2007,0.544,0.332,242.940,2.800,1.000,2.000,0.000
10/7/2007,0.202,0.098,238.080,1.000,0.000,1.000,0.000
7/7/2007,0.464,0.268,239.760,2.200,0.000,0.000,0.000
3/10/2008,0.264,0.000,244.240,1.000,0.000,0.000,1.000
17/8/2010,0.244,0.066,240.450,1.000,0.000,0.000,1.000
6/10/2007,0.206,0.058,240.340,0.800,0.000,0.000,0.000
18/11/2009,1.746,0.072,240.030,7.200,0.000,0.000,18.000
6/1/2010,2.550,0.190,245.530,10.400,0.000,38.000,0.000
31/7/2010,0.236,0.108,241.570,1.000,0.000,1.000,0.000
28/5/2008,1.242,0.000,239.690,5.200,0.000,0.000,18.000
31/7/2007,0.104,0.000,238.740,0.400,0.000,0.000,0.000
16/3/2007,2.200,0.068,240.000,9.200,0.000,0.000,18.000
18/3/2009,1.400,0.084,242.640,5.800,0.000,0.000,19.000
4/4/2010,0.470,0.346,243.250,2.400,0.000,1.000,1.000
5/5/2009,0.386,0.122,241.730,1.600,0.000,0.000,0.000
10/4/2008,0.418,0.236,240.880,2.000,0.000,1.000,1.000
16/8/2009,0.510,0.222,237.870,2.200,0.000,0.000,1.000
17/10/2008,0.366,0.054,241.890,1.600,0.000,0.000,1.000
8/9/2010,0.284,0.082,240.380,1.200,0.000,0.000,1.000
28/6/2007,0.814,0.520,238.290,4.000,0.000,5.000,0.000
17/1/2009,1.430,0.066,243.970,5.800,0.000,2.000,0.000
10/8/2007,0.102,0.000,234.890,0.400,0.000,0.000,0.000
25/9/2008,0.310,0.208,240.690,1.400,0.000,1.000,1.000
11/12/2007,0.220,0.000,247.160,0.800,0.000,0.000,0.000
7/5/2007,3.230,0.110,228.060,14.000,0.000,33.000,16.000
9/2/2009,1.640,0.504,239.540,7.000,0.000,0.000,0.000
2/9/2008,1.396,0.094,239.120,5.800,0.000,0.000,19.000
9/8/2008,0.152,0.118,239.090,0.800,0.000,0.000,1.000
22/2/2009,3.462,0.118,235.680,14.600,0.000,16.000,17.000
24/3/2009,0.290,0.000,243.220,1.400,0.000,0.000,0.000
18/9/2010,0.326,0.182,241.600,1.400,0.000,0.000,1.000
17/1/2010,1.902,0.146,236.880,8.000,0.000,0.000,17.000
8/7/2008,0.250,0.140,241.060,1.200,0.000,0.000,0.000
3/11/2010,0.600,0.000,242.520,2.400,0.000,0.000,1.000
20/1/2007,2.326,0.078,237.790,9.800,0.000,0.000,17.000
14/9/2009,0.864,0.248,242.930,3.600,1.000,0.000,1.000
29/9/2009,0.494,0.186,240.770,2.200,0.000,1.000,1.000
21/4/2010,2.312,0.000,244.950,9.400,0.000,0.000,19.000
23/5/2008,0.486,0.000,241.120,2.000,0.000,0.000,0.000
9/1/2010,2.820,0.270,241.860,11.800,1.000,20.000,19.000
27/4/2007,1.248,0.000,229.260,5.800,0.000,0.000,0.000
16/9/2008,0.298,0.124,243.740,1.400,0.000,0.000,1.000
8/11/2008,1.414,0.000,234.010,6.000,0.000,1.000,0.000
26/12/2009,2.902,0.114,240.070,12.000,0.000,1.000,18.000
21/9/2009,1.306,0.076,239.020,5.400,0.000,0.000,18.000
6/7/2009,1.314,0.000,238.370,5.400,0.000,0.000,18.000
28/10/2008,3.276,0.362,237.690,13.800,0.000,0.000,17.000
24/10/2008,0.336,0.000,241.910,1.400,0.000,0.000,1.000
31/3/2008,0.340,0.112,243.760,1.400,0.000,0.000,0.000
26/11/2008,0.310,0.078,244.620,1.200,0.000,0.000,0.000
7/11/2007,0.320,0.120,243.640,1.400,0.000,0.000,0.000
24/4/2007,0.258,0.156,232.750,1.200,0.000,1.000,0.000
21/4/2008,1.404,0.096,242.240,5.800,0.000,1.000,18.000
23/3/2008,1.668,0.238,238.320,7.000,1.000,0.000,17.000
28/10/2007,0.278,0.074,240.770,1.200,0.000,0.000,0.000
19/11/2009,0.740,0.192,244.530,3.000,0.000,1.000,1.000
22/10/2010,1.442,0.168,242.110,6.000,0.000,0.000,1.000
21/12/2009,2.020,0.192,247.890,8.200,0.000,1.000,19.000
17/11/2009,1.610,0.068,242.270,6.600,0.000,0.000,19.000
2/5/2008,2.478,0.308,243.270,10.200,0.000,1.000,1.000
13/9/2008,2.348,0.464,240.190,10.000,0.000,2.000,29.000
16/12/2009,1.472,0.108,247.640,5.800,0.000,1.000,20.000
20/6/2009,1.438,0.094,242.550,5.800,0.000,1.000,19.000
4/9/2009,0.316,0.086,239.980,1.400,0.000,0.000,0.000
26/3/2007,1.690,0.330,239.130,7.200,0.000,1.000,18.000
19/5/2010,0.274,0.000,244.500,1.200,0.000,0.000,1.000
10/3/2007,2.658,0.000,236.660,11.200,1.000,0.000,0.000
8/3/2007,3.478,0.068,236.890,14.600,0.000,2.000,18.000
14/8/2009,0.806,0.128,237.550,3.400,0.000,1.000,1.000
4/6/2007,0.282,0.084,239.010,1.200,0.000,1.000,0.000
16/7/2009,0.218,0.102,241.330,1.000,0.000,1.000,0.000
10/2/2007,0.288,0.000,245.470,1.200,0.000,1.000,0.000
20/11/2007,0.980,0.000,237.440,4.200,0.000,1.000,0.000
8/9/2008,0.156,0.000,241.480,0.600,0.000,0.000,0.000
17/5/2010,0.276,0.000,244.860,1.200,0.000,0.000,0.000
3/3/2010,1.332,0.000,240.480,5.400,0.000,0.000,18.000
26/3/2009,0.316,0.104,244.520,1.400,0.000,0.000,0.000
10/4/2009,0.358,0.124,243.510,1.600,0.000,0.000,0.000
19/5/2009,1.310,0.000,240.040,5.400,0.000,0.000,19.000
15/9/2007,0.202,0.090,240.760,1.000,0.000,0.000,0.000
22/9/2007,0.132,0.000,239.860,0.600,0.000,0.000,0.000
20/4/2009,1.554,0.124,239.550,6.600,0.000,0.000,20.000
8/5/2010,1.504,0.208,244.540,6.200,0.000,0.000,19.000
26/4/2010,0.458,0.216,241.890,2.000,0.000,0.000,1.000
29/5/2009,0.238,0.000,245.690,1.000,0.000,0.000,0.000
5/9/2008,0.734,0.264,240.240,3.200,0.000,1.000,1.000
19/2/2008,2.834,0.320,236.040,12.200,0.000,0.000,17.000
26/6/2007,0.194,0.096,242.040,0.800,0.000,2.000,0.000
11/7/2008,0.208,0.102,239.350,1.000,0.000,0.000,1.000
26/4/2008,0.350,0.146,239.940,1.600,0.000,1.000,1.000
10/1/2009,1.662,0.204,244.130,6.800,1.000,1.000,18.000
3/10/2009,2.816,0.664,238.340,12.200,0.000,2.000,29.000
23/4/2008,1.476,0.202,238.630,6.200,0.000,0.000,18.000
26/9/2008,0.154,0.000,245.040,0.600,0.000,0.000,1.000
10/9/2010,0.234,0.000,245.330,1.000,0.000,1.000,0.000
25/1/2008,1.404,0.060,242.270,5.800,0.000,0.000,18.000
22/4/2008,0.344,0.116,243.440,1.400,0.000,0.000,1.000
17/10/2010,1.548,0.258,240.050,6.400,1.000,1.000,1.000
11/1/2008,0.556,0.046,242.850,2.200,0.000,0.000,0.000
13/3/2010,0.342,0.124,241.370,1.400,0.000,0.000,0.000
27/7/2010,0.280,0.118,239.670,1.400,0.000,0.000,0.000
7/2/2009,2.722,0.056,240.690,11.200,0.000,0.000,17.000
1/10/2010,0.332,0.060,244.350,1.400,0.000,1.000,0.000
11/4/2009,5.830,0.244,233.710,24.800,0.000,72.000,17.000
14/7/2010,2.758,0.000,240.030,11.400,1.000,0.000,18.000
28/11/2008,1.130,0.068,241.970,4.600,0.000,0.000,0.000
4/11/2008,7.122,0.338,231.540,31.000,0.000,63.000,17.000
8/11/2009,1.380,0.248,244.420,6.400,0.000,0.000,0.000
14/4/2009,1.978,0.210,238.670,8.200,0.000,5.000,1.000
21/5/2007,0.300,0.000,235.200,1.200,0.000,0.000,0.000
25/8/2009,0.320,0.268,242.440,1.600,0.000,1.000,1.000
6/8/2009,0.208,0.106,241.690,1.000,0.000,0.000,1.000
11/9/2007,2.048,0.206,238.270,8.600,0.000,1.000,17.000
17/11/2007,0.322,0.098,243.040,1.400,0.000,0.000,0.000
12/7/2010,0.250,0.096,239.350,1.200,0.000,1.000,1.000
15/7/2007,1.252,0.062,236.990,5.200,0.000,0.000,17.000
1/7/2009,0.454,0.352,242.690,2.400,0.000,1.000,0.000
25/3/2008,0.330,0.098,245.880,1.400,0.000,0.000,0.000
24/11/2007,1.352,0.000,243.600,5.400,0.000,0.000,18.000
5/9/2009,0.302,0.140,242.850,1.400,0.000,0.000,0.000
4/1/2010,1.442,0.000,247.710,5.800,0.000,0.000,19.000
27/7/2008,1.540,0.200,237.670,6.600,0.000,0.000,18.000
12/4/2010,0.232,0.000,243.940,1.000,0.000,0.000,1.000
13/6/2010,0.266,0.080,243.840,1.200,0.000,0.000,1.000
9/8/2009,3.278,0.326,238.150,13.800,37.000,1.000,0.000
8/3/2007,4.636,0.000,236.540,19.600,0.000,36.000,17.000
20/5/2007,0.420,0.100,238.250,1.800,0.000,2.000,0.000
25/5/2007,0.284,0.056,233.140,1.200,0.000,0.000,0.000
15/4/2010,1.830,0.098,241.000,7.600,0.000,1.000,21.000
13/9/2010,0.392,0.330,242.520,2.000,0.000,1.000,1.000
17/5/2010,1.412,0.060,241.320,5.800,0.000,0.000,18.000
10/2/2010,0.252,0.056,246.810,1.000,0.000,0.000,1.000
10/5/2007,0.302,0.232,236.110,1.600,0.000,1.000,0.000
21/12/2009,4.928,0.300,243.220,20.200,41.000,0.000,18.000
22/12/2006,1.460,0.116,242.330,6.000,1.000,0.000,18.000
30/11/2007,0.374,0.152,247.480,1.800,0.000,0.000,0.000
15/4/2007,0.510,0.086,240.690,2.000,0.000,0.000,0.000
20/1/2009,1.888,0.000,241.510,7.800,0.000,0.000,18.000
11/10/2009,0.230,0.000,242.690,0.800,0.000,0.000,1.000
13/3/2008,0.352,0.088,245.110,1.400,0.000,0.000,0.000
18/2/2009,0.302,0.090,243.920,1.200,0.000,0.000,0.000
24/1/2010,1.224,0.162,236.540,5.200,0.000,0.000,1.000
31/5/2010,0.294,0.106,240.930,1.400,0.000,0.000,0.000
31/3/2009,0.398,0.218,245.870,1.800,0.000,2.000,0.000
8/1/2008,2.630,0.000,236.140,11.200,0.000,0.000,17.000
2/6/2010,0.330,0.184,241.640,1.600,0.000,1.000,1.000
3/7/2007,1.958,0.172,239.700,8.200,0.000,1.000,18.000
10/11/2007,1.386,0.078,241.430,5.600,0.000,2.000,18.000
9/6/2010,0.866,0.238,240.140,5.000,9.000,1.000,1.000
12/11/2009,0.232,0.000,246.160,0.800,0.000,0.000,1.000
25/4/2007,0.286,0.210,235.640,1.400,0.000,0.000,0.000
19/6/2007,0.324,0.244,243.020,1.600,0.000,0.000,0.000
29/10/2007,0.204,0.000,241.540,0.800,0.000,0.000,0.000
14/10/2007,0.314,0.092,241.010,1.400,0.000,0.000,0.000
15/2/2008,1.484,0.084,242.120,6.000,0.000,0.000,18.000
31/10/2008,1.954,0.058,239.970,8.200,0.000,0.000,17.000
20/11/2008,0.338,0.000,243.910,1.400,0.000,0.000,0.000
14/8/2008,0.180,0.156,242.600,1.000,0.000,0.000,0.000
4/5/2007,1.282,0.084,235.700,5.400,0.000,1.000,18.000
29/8/2008,0.080,0.000,239.370,0.200,0.000,0.000,1.000
29/3/2010,1.468,0.230,241.340,6.000,0.000,1.000,18.000
28/3/2009,2.508,0.548,239.360,11.000,4.000,0.000,18.000
2/9/2010,0.272,0.102,241.370,1.200,0.000,0.000,0.000
28/10/2009,1.338,0.000,242.290,5.400,0.000,0.000,19.000
21/11/2009,1.290,0.000,240.780,5.200,0.000,0.000,19.000
16/7/2009,0.292,0.216,244.590,1.400,0.000,1.000,1.000
17/1/2008,0.406,0.070,244.500,1.800,0.000,1.000,0.000
17/7/2010,0.268,0.120,241.780,1.200,0.000,0.000,0.000
15/11/2010,1.248,0.076,234.590,5.200,0.000,0.000,17.000
10/9/2008,0.148,0.000,242.110,0.600,0.000,0.000,1.000
27/12/2007,2.410,0.098,245.270,9.800,0.000,0.000,0.000
8/4/2010,0.692,0.096,243.430,2.800,0.000,0.000,1.000
29/10/2010,0.510,0.342,242.680,2.400,0.000,1.000,1.000
17/5/2007,2.362,0.188,234.390,10.400,0.000,1.000,17.000
9/5/2008,3.782,0.234,234.230,16.000,37.000,0.000,17.000
6/10/2010,0.304,0.086,240.310,1.200,0.000,0.000,0.000
29/12/2008,0.214,0.000,245.460,0.800,0.000,0.000,0.000
5/8/2007,0.268,0.222,235.980,1.400,0.000,0.000,0.000
31/3/2007,3.884,0.440,236.390,16.400,0.000,2.000,18.000
1/6/2009,0.264,0.108,239.790,1.200,0.000,0.000,1.000
26/11/2007,0.324,0.100,246.280,1.400,0.000,0.000,0.000
8/6/2010,1.322,0.080,239.250,5.400,0.000,0.000,19.000
15/4/2008,0.274,0.000,244.610,1.000,0.000,0.000,1.000
23/7/2010,0.350,0.240,241.660,1.600,0.000,1.000,1.000
20/1/2010,1.694,0.096,238.240,7.000,0.000,0.000,0.000
30/1/2010,0.344,0.118,246.000,1.400,0.000,0.000,0.000
1/3/2009,1.820,0.060,241.450,7.400,1.000,0.000,18.000
1/1/2009,1.266,0.074,239.120,5.200,0.000,1.000,0.000
14/3/2007,1.582,0.098,242.700,6.400,0.000,1.000,18.000
14/11/2010,0.240,0.050,244.890,1.000,0.000,0.000,0.000
14/9/2008,0.654,0.000,240.420,3.000,0.000,0.000,0.000
27/5/2010,1.790,0.146,239.790,7.400,0.000,0.000,18.000
26/1/2010,0.296,0.000,245.310,1.400,0.000,0.000,0.000
11/5/2008,0.762,0.000,240.950,3.800,0.000,0.000,8.000
29/12/2008,0.312,0.108,244.350,1.400,0.000,0.000,0.000
23/3/2009,0.384,0.096,243.330,1.600,0.000,0.000,0.000
27/7/2008,0.812,0.072,237.430,3.400,0.000,0.000,11.000
18/10/2009,0.410,0.202,242.040,1.800,0.000,1.000,1.000
1/1/2009,0.294,0.000,241.330,1.200,0.000,0.000,0.000
25/12/2008,0.690,0.168,240.310,2.800,0.000,2.000,0.000
27/5/2009,1.286,0.048,229.880,5.600,0.000,1.000,17.000
12/4/2007,0.386,0.218,240.250,1.800,0.000,0.000,0.000
12/4/2009,0.520,0.138,244.290,2.200,0.000,0.000,0.000
14/2/2010,1.846,0.056,247.400,7.400,0.000,2.000,19.000
22/3/2008,0.484,0.000,244.540,2.200,0.000,0.000,0.000
29/9/2008,1.512,0.330,238.350,6.400,0.000,1.000,18.000
15/10/2007,0.216,0.000,239.690,1.000,0.000,0.000,0.000
11/4/2007,0.480,0.350,241.830,2.400,0.000,2.000,0.000
22/7/2009,0.290,0.222,241.360,1.400,0.000,1.000,1.000
19/7/2007,1.220,0.056,232.490,5.200,0.000,0.000,17.000
9/5/2009,0.406,0.126,244.650,1.800,0.000,0.000,0.000
23/4/2008,0.358,0.134,244.960,1.400,0.000,0.000,1.000
18/9/2008,0.740,0.218,239.590,3.200,0.000,0.000,1.000
11/6/2009,0.500,0.214,244.660,2.200,0.000,1.000,0.000
25/2/2010,1.754,0.284,241.550,7.200,0.000,0.000,18.000
28/11/2007,0.476,0.188,246.730,2.200,0.000,0.000,0.000
21/11/2009,1.264,0.000,238.150,5.200,0.000,0.000,18.000
5/6/2009,0.194,0.000,242.190,0.800,0.000,0.000,0.000
6/12/2007,3.690,0.402,234.130,15.800,0.000,0.000,17.000
1/6/2008,1.364,0.132,238.800,5.600,0.000,0.000,18.000
16/8/2010,0.306,0.150,241.160,1.600,0.000,0.000,0.000
26/7/2007,0.222,0.112,235.310,1.000,0.000,0.000,0.000
9/2/2009,0.356,0.100,246.710,1.400,0.000,0.000,0.000
8/10/2009,1.966,0.224,239.090,8.200,1.000,2.000,0.000
26/10/2008,0.276,0.000,237.900,1.200,0.000,0.000,0.000
24/6/2009,3.628,0.144,238.520,15.200,39.000,0.000,18.000
17/2/2009,0.374,0.000,242.030,1.600,0.000,0.000,0.000
12/2/2009,2.530,0.058,238.840,10.600,1.000,0.000,18.000
8/4/2010,0.300,0.088,243.610,1.200,0.000,1.000,0.000
16/7/2007,0.392,0.318,234.540,2.000,0.000,1.000,0.000
22/6/2009,1.288,0.094,238.360,5.400,0.000,0.000,18.000
28/12/2006,2.824,0.418,239.430,12.000,0.000,2.000,17.000
1/11/2007,0.216,0.000,241.520,0.800,0.000,0.000,0.000
12/1/2009,0.284,0.066,249.030,1.200,0.000,0.000,0.000
1/5/2010,4.774,0.218,234.890,20.200,37.000,35.000,0.000
10/9/2007,3.306,0.098,237.520,14.000,0.000,0.000,17.000
5/7/2009,1.454,0.538,238.650,6.400,0.000,1.000,13.000
31/10/2008,0.288,0.058,242.410,1.200,0.000,2.000,0.000
12/12/2009,0.350,0.136,246.000,1.400,0.000,0.000,0.000
15/3/2007,3.926,0.224,237.980,16.400,0.000,1.000,18.000
18/1/2009,3.194,0.260,239.700,13.400,1.000,1.000,18.000
8/7/2009,0.286,0.128,241.980,1.200,0.000,0.000,1.000
6/9/2007,0.258,0.196,240.580,1.200,0.000,2.000,0.000
28/12/2007,3.284,0.092,241.560,13.600,1.000,1.000,18.000
5/11/2010,0.864,0.100,240.520,3.600,0.000,0.000,1.000
27/8/2007,1.476,0.204,238.560,6.200,1.000,2.000,17.000
22/12/2008,0.894,0.000,244.100,3.800,0.000,1.000,0.000
9/8/2010,0.160,0.000,244.010,0.600,0.000,0.000,0.000
17/4/2010,1.656,0.000,242.580,6.800,0.000,0.000,18.000
4/12/2008,0.428,0.130,245.180,2.000,0.000,0.000,0.000
18/4/2008,1.422,0.000,240.360,5.800,0.000,0.000,19.000
2/8/2009,0.140,0.000,243.080,0.600,0.000,0.000,1.000
16/9/2010,0.318,0.190,241.230,1.400,0.000,0.000,1.000
3/2/2008,3.750,0.000,239.400,15.600,1.000,37.000,18.000
5/1/2007,2.474,0.250,240.650,10.200,0.000,0.000,0.000
6/4/2009,1.368,0.000,243.760,5.600,0.000,0.000,18.000
27/9/2009,3.454,0.384,236.730,15.000,0.000,28.000,0.000
4/7/2007,0.146,0.000,238.550,0.600,0.000,0.000,0.000
17/7/2008,1.608,0.234,241.370,6.800,0.000,1.000,19.000
25/12/2009,1.552,0.188,239.430,6.400,0.000,0.000,19.000
6/11/2010,0.338,0.076,240.030,1.400,0.000,1.000,0.000
9/12/2009,0.338,0.144,241.710,1.400,0.000,0.000,1.000
4/2/2007,1.452,0.228,239.810,6.000,0.000,1.000,17.000
5/10/2010,1.478,0.116,240.210,6.000,0.000,0.000,19.000
11/7/2008,2.012,0.228,240.410,8.400,0.000,1.000,30.000
10/6/2007,0.118,0.000,242.080,0.600,0.000,0.000,0.000
23/3/2009,1.532,0.092,240.490,6.400,0.000,0.000,18.000
17/12/2007,4.492,0.244,239.460,18.800,39.000,0.000,18.000
16/8/2010,1.292,0.346,240.130,7.200,14.000,0.000,1.000
15/1/2007,1.330,0.000,240.800,5.400,0.000,0.000,18.000
16/4/2008,1.412,0.058,241.420,5.800,0.000,0.000,18.000
30/6/2009,2.100,0.244,240.170,8.800,0.000,0.000,30.000
26/5/2007,0.450,0.184,235.200,2.000,0.000,0.000,0.000
17/2/2008,0.448,0.000,245.630,2.000,0.000,1.000,0.000
12/8/2009,0.302,0.252,242.420,1.600,0.000,1.000,1.000
26/9/2008,0.332,0.248,242.400,1.600,0.000,2.000,1.000
5/12/2007,1.536,0.318,239.600,6.600,0.000,0.000,17.000
25/9/2009,1.438,0.196,239.540,6.000,0.000,2.000,19.000
28/7/2010,0.236,0.100,239.770,1.000,0.000,1.000,0.000
22/3/2009,4.352,0.144,238.380,18.200,38.000,17.000,0.000
8/1/2010,2.170,0.000,240.580,9.000,0.000,0.000,19.000
19/1/2009,0.528,0.346,246.870,2.600,0.000,2.000,0.000
3/9/2008,0.524,0.194,239.630,2.600,0.000,1.000,2.000
8/7/2010,0.262,0.098,240.580,1.200,0.000,0.000,0.000
31/5/2010,0.172,0.000,242.450,0.800,0.000,0.000,1.000
10/12/2007,0.512,0.092,242.330,2.400,0.000,0.000,0.000
24/6/2007,0.730,0.228,240.340,3.200,0.000,2.000,0.000
15/8/2007,0.106,0.000,240.030,0.400,0.000,0.000,0.000
16/3/2008,0.226,0.000,245.240,1.000,0.000,0.000,0.000
13/10/2007,0.598,0.102,239.290,2.600,0.000,1.000,0.000
18/11/2010,0.342,0.144,245.140,1.400,0.000,0.000,0.000
20/9/2009,0.314,0.230,243.400,1.600,0.000,0.000,1.000
8/3/2008,0.470,0.246,242.910,2.200,0.000,1.000,0.000
10/2/2008,2.912,0.000,237.040,12.600,0.000,0.000,18.000
23/2/2008,0.322,0.098,237.990,1.400,0.000,0.000,0.000
21/1/2010,1.352,0.000,245.610,5.400,0.000,0.000,20.000
20/2/2010,0.370,0.078,241.300,1.600,0.000,0.000,1.000
5/6/2008,0.786,0.090,237.790,3.400,2.000,0.000,0.000
3/12/2008,0.342,0.050,243.260,1.400,0.000,0.000,0.000
1/1/2007,1.410,0.000,237.320,5.800,0.000,0.000,17.000
8/2/2009,0.370,0.060,246.610,1.800,0.000,0.000,0.000
9/4/2008,1.404,0.074,241.310,5.800,0.000,0.000,18.000
9/7/2008,0.252,0.138,240.060,1.200,0.000,0.000,0.000
4/5/2010,2.448,0.134,233.460,10.400,0.000,0.000,17.000
11/10/2008,0.348,0.000,242.360,1.400,0.000,0.000,0.000
20/8/2007,1.672,0.136,238.970,7.000,0.000,0.000,18.000
31/1/2010,0.426,0.212,247.650,2.000,0.000,0.000,1.000
13/5/2010,0.254,0.000,243.680,1.000,0.000,0.000,0.000
3/1/2008,0.324,0.000,241.060,1.400,0.000,0.000,0.000
3/9/2009,1.480,0.206,241.020,6.200,0.000,0.000,19.000
18/8/2007,0.124,0.000,240.280,0.800,0.000,0.000,0.000
19/8/2007,1.570,0.122,238.550,6.600,0.000,0.000,17.000
30/1/2008,3.142,0.066,242.120,13.000,0.000,0.000,16.000
16/4/2007,0.270,0.000,242.550,1.000,0.000,0.000,0.000
11/6/2008,0.198,0.000,244.110,0.800,0.000,0.000,1.000
27/12/2007,4.390,0.000,241.360,18.200,39.000,1.000,0.000
19/5/2008,0.232,0.126,239.970,1.000,0.000,1.000,1.000
5/8/2007,0.194,0.118,233.940,1.000,0.000,0.000,0.000
30/11/2009,1.052,0.000,240.900,4.800,0.000,0.000,14.000
6/5/2009,2.310,0.000,237.800,10.400,0.000,29.000,0.000
31/7/2010,0.154,0.000,239.880,0.600,0.000,0.000,1.000
10/7/2009,0.156,0.000,241.490,0.600,0.000,0.000,0.000
22/11/2008,1.488,0.112,239.720,6.200,0.000,0.000,18.000
9/3/2010,0.394,0.052,247.390,1.600,0.000,0.000,1.000
2/11/2008,0.428,0.046,243.570,2.000,0.000,0.000,0.000
21/3/2007,3.736,0.056,237.990,15.600,0.000,40.000,0.000
7/8/2009,0.236,0.142,243.530,1.000,0.000,0.000,1.000
10/6/2009,1.304,0.000,240.120,5.400,0.000,0.000,18.000
29/9/2010,1.356,0.076,242.960,5.600,0.000,0.000,19.000
4/1/2010,2.208,0.192,243.510,9.400,0.000,1.000,1.000
21/2/2008,1.336,0.078,236.520,5.600,0.000,0.000,18.000
27/3/2009,0.454,0.242,245.880,2.000,0.000,1.000,0.000
1/8/2009,0.214,0.112,244.110,1.000,0.000,0.000,1.000
10/10/2007,0.292,0.062,239.530,1.200,0.000,0.000,0.000
14/3/2007,1.346,0.072,238.580,5.600,0.000,0.000,17.000
30/10/2010,0.266,0.000,246.540,1.000,0.000,0.000,1.000
15/7/2007,0.154,0.000,241.980,0.600,0.000,0.000,0.000
19/3/2007,1.280,0.056,239.970,5.200,0.000,0.000,18.000
19/8/2008,0.328,0.376,240.520,2.000,0.000,1.000,1.000
21/1/2009,2.846,0.056,240.430,12.200,0.000,30.000,0.000
12/2/2007,1.474,0.212,239.940,6.200,0.000,1.000,17.000
25/4/2010,2.914,0.470,241.060,12.200,0.000,1.000,18.000
3/4/2008,0.684,0.092,243.490,2.800,0.000,0.000,0.000
15/10/2008,2.148,0.000,240.340,9.800,0.000,29.000,1.000
29/8/2010,1.954,0.190,240.520,8.000,0.000,0.000,30.000
7/7/2010,3.704,0.292,238.060,15.600,38.000,1.000,18.000
22/10/2007,1.246,0.046,236.850,5.200,0.000,0.000,17.000
24/10/2007,3.874,0.320,236.530,16.400,38.000,0.000,18.000
30/1/2007,1.360,0.000,246.060,5.400,0.000,0.000,18.000
6/1/2010,1.500,0.132,242.990,6.400,0.000,0.000,1.000
16/4/2007,0.216,0.126,240.790,1.000,0.000,2.000,0.000
16/10/2007,0.322,0.096,237.470,1.400,0.000,0.000,0.000
19/5/2009,0.346,0.110,242.520,1.400,0.000,0.000,1.000
16/6/2010,0.780,0.112,243.080,3.200,0.000,0.000,1.000
26/8/2007,0.690,0.300,237.370,3.800,0.000,1.000,0.000
4/1/2010,1.412,0.000,244.900,5.800,0.000,0.000,19.000
22/1/2010,1.224,0.250,241.920,6.000,0.000,0.000,7.000
22/11/2008,1.812,0.000,239.870,7.400,0.000,0.000,18.000
5/9/2010,0.266,0.074,243.470,1.200,0.000,0.000,1.000
25/8/2010,3.576,0.076,238.600,15.000,38.000,0.000,18.000
8/8/2010,0.254,0.112,237.830,1.200,0.000,0.000,0.000
23/8/2009,0.144,0.000,244.280,0.600,0.000,0.000,0.000
13/5/2007,1.176,0.000,236.270,5.000,0.000,0.000,17.000
15/5/2008,0.158,0.000,239.310,0.600,0.000,0.000,1.000
19/3/2010,2.164,0.246,241.810,9.000,0.000,0.000,25.000
20/3/2008,0.470,0.340,245.150,2.200,0.000,1.000,0.000
17/3/2007,1.368,0.060,237.870,5.600,0.000,0.000,18.000
10/7/2007,0.544,0.088,237.440,2.600,0.000,0.000,0.000
3/1/2010,0.308,0.000,247.900,1.200,0.000,0.000,1.000
31/3/2010,2.046,0.186,240.120,8.800,0.000,0.000,18.000
14/3/2010,0.508,0.352,241.700,2.400,0.000,1.000,0.000
12/8/2009,0.350,0.280,242.650,1.800,0.000,0.000,1.000
25/10/2008,0.280,0.062,240.870,1.200,0.000,2.000,0.000
19/4/2008,1.816,0.214,235.750,7.800,0.000,0.000,17.000
22/1/2007,1.946,0.290,243.320,8.000,0.000,3.000,0.000
24/1/2007,0.518,0.144,245.890,3.200,0.000,0.000,0.000
24/1/2008,0.390,0.194,241.340,1.800,0.000,0.000,0.000
20/6/2010,1.654,0.000,240.680,6.800,0.000,0.000,18.000
22/2/2010,0.466,0.312,245.040,2.200,0.000,1.000,0.000
25/1/2010,1.516,0.218,243.480,6.200,0.000,1.000,19.000
25/10/2007,2.654,0.092,243.750,10.800,39.000,1.000,0.000
12/8/2007,0.860,0.116,237.580,3.600,0.000,0.000,0.000
4/3/2009,1.420,0.072,242.900,5.800,0.000,0.000,18.000
8/5/2008,0.980,0.462,238.550,4.600,1.000,0.000,0.000
19/7/2009,0.490,0.232,239.320,2.200,0.000,0.000,1.000
